ID,Title,Description,Category,RegularPrice,SalePrice,URL,ImageURL
250,"Diesel Injector Special Pneumatic Adaptors For Swarf Removal When Cutt","Govoni Special Pneumatic Adaptor Set For Swarf Removal when cutting injector seats GO510 Blowing tool for injectors seat cleaning, for M8x1 - M9x1 - M10x1 - M10x1.25 glow plugs Comes with valve to cut-off air flow through a lever. German type air quick coupling. Comes with 4 extensions suitable for the following types of glow plug seats M8x1 - M9x1 - M10x1 - M10x1.25 Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@responsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools",268.00,,https://www.specialisttools.com.au/products/govoni-special-pneumatic-adaptors-for-swarf-removal-when-cutting-injector-seats,https://www.specialisttools.com.au/cdn/shop/products/57_80c9b206-1123-41f1-a5d1-4809e92918ec.jpg?v=1590053824
251,"Stud Remover &amp; Setter Kit - Metric - Exceptional Quality Tool","Professional Metric Stud Remover andamp; Setter Kit SA-6456 Specification Easily removes exposed studs from engine blocks, manifolds and other areas.   Maintains threads by screwing proper collet size down on exposed threads and locking. Only a few threads need to be exposed for a positive grip. To use, simply screw prop","specialist tools",360.50,,https://www.specialisttools.com.au/products/professional-metric-stud-remover-setter-kit,https://www.specialisttools.com.au/cdn/shop/products/57_1bcce061-f1b3-4490-a38a-d0f1c44dc805.jpg?v=1606209269
252,"Glow Plug Electrode Extraction Kit for Broken Diesel Engine Glow Plugs","Govoni Universal Glow Plug Electrode Removal Kit M8x1 - M9x1 - M10x1 - M10x1.25 (14 pcs) G311188000 Universal special removal kit for glow plugs tip M10x1 - M10x1.25 - M9x1 - M8x1 For the extraction of the electrode terminal part of the glow plugs (M10, M9, M8) in the event of breakage inside the seat. The set includes all the centring tools to safely remove the terminal part of the glow plug electrode without damaging the cylinder head. Highly recommended for Citroen, Peugeot, Ford 1.4 - 1.6 HDi Drilling tips implemented and reinforced for new ceramic glow plugs High Quality Bore Bit Tin Coating High Quality Italian Specialist Tool Operation of this tool can be seen on the Youtube Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@reonsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools",692.00,,https://www.specialisttools.com.au/products/govoni-kit-for-extraction-of-broken-diesel-engine-glow-plug-electrode-311188000,https://www.specialisttools.com.au/cdn/shop/products/57_4d7861fd-1b0e-47d9-a60e-8dfbdaed1c6e.jpg?v=1590053839
253,"Stretch Belt Tool Set For Replacing Elastic V-Belts Govoni","STRETCH BELT TOOL SET For REPLACING ELASTIC V-BELTSBMW, Ford, Fiat, Iveco,  Mazda, Mercedes, etc GO912 Complete set of tools for the assembly and disassembly of Flex belts.  The &quot;Flex&quot; belts drive the auxiliary units in the engine such as the generator, the fan, the water pump, the air conditioning compressor, the powe","specialist tools",927.00,,https://www.specialisttools.com.au/products/govoni-stretch-belt-tool-set-for-replacing-elastic-v-belts,https://www.specialisttools.com.au/cdn/shop/products/57_e61ed571-049a-43ac-92ce-faa52a3897f6.jpg?v=1590053902
254,"Engine Oil Drain Plug Removal Replacement, Nut Thread and Seat Repair ","Engine Oil Drain Plugs - Service and Repair Set29 pc GO609. Fast, professional and simple solution that avoids replacing the oil sump. This Kit offers the user two options: To re-mill the face of damaged seal seat on the oil sump Use of the oil drain plug for repairs The supplied set already includes a small stock of normal O-Rings and/or copper rings for subsequent oil changes. The sealing seat is precisely regenerated with the help of the milling cutters and the hand knob- expanders also restore the 90° angle with respect to the oil sump thread. The oil drain plugs included in the set are made up of two parts. The outer part is equipped with the original thread of the original drain plug. The thread is slightly conical, a shape that ensures an even and tight fitting result, even in the case of a slightly damaged oil sump thread. Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@responsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools",938.00,,https://www.specialisttools.com.au/products/govoni-engine-oil-drain-plug-repair-and-service-set,https://www.specialisttools.com.au/cdn/shop/products/57_e8d91a52-7aa9-4df6-9256-ee402d0f78a3.png?v=1590053827
255,"Govoni BMW Injection Pump Puller/Pulley","Govoni Puller For Injection Pump Puller BMW GO856 Diesel Injection Pump Puller for BMW M41 (diesel 4 cyl.) M51 (diesel 6 cyl.) Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@reonsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools",63.00,,https://www.specialisttools.com.au/products/govoni-puller-for-injection-pump-pulley-bmw,https://www.specialisttools.com.au/cdn/shop/products/57_a82f810a-7de8-416e-85a5-2b4998666a34.jpg?v=1590053857
256,"Injection Pump Removal Tool For BMW - Govoni","Govoni Removal Tool For BMW Injection Pump Item# GO858 Application BMW Series 1, 3, 5, X1, X3 2.0 Diesel engines Free shipping within Australia for purchases over $50, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply.  ** INTERNATIONAL SHIPPING is a","specialist tools",29.00,,https://www.specialisttools.com.au/products/govoni-removal-tool-for-bmw-injection-pump,https://www.specialisttools.com.au/cdn/shop/products/57_f7425e1d-cf29-4172-b412-61aaf01d34bd.jpg?v=1590053858
257,"Slide Hammer Universal Joint - Govoni Italian Quality Tool","Govoni Universal Joint For Slide Hammer G311026039 Universal joint to be used with slide hammer, ideal for working in difficult to reach and restricted areas Specialist Tools Australia  (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need mo","specialist tools",87.00,,https://www.specialisttools.com.au/products/govoni-universal-joint-for-slide-hammer,https://www.specialisttools.com.au/cdn/shop/products/57_613f9c4f-caa4-4b1c-ab58-8f070ad695f9.png?v=1590053898
258,"Timing Tool Set Volvo Peugeot, Citroen, Fiat, Ford - Govoni","Timing Tool Set Suitable For Volvo, Peugeot, Citroen, Fiat, Ford  GO721 This kit includes special tools for the flywheel and a locking pin for the camshaft / crankshaft Diesel engines 1.4, 1.5, 1.6, 1.9, 2.0, 2.2, 2.5 VOLVO S40 / V50 VOLVO  S40 / V50 CITROËN C5, C8, Xantia, Evasion, Evasion Synergie, Berlingo, Dispatch","specialist tools",794.00,,https://www.specialisttools.com.au/products/govoni-timing-tool-set-volvo-peugeot-citroen-fiat-ford,https://www.specialisttools.com.au/cdn/shop/products/57_8386c51e-91ff-4949-9134-f845328b8730.jpg?v=1590053911
259,"Timing Tool Pin Set Suitable For BMW 2.0, 3.0 Litre - Govoni","Timing Tool Pin Set Suitable For BMW - Diesel engines 2.0, 3.0 GO743 BMW    Series 1, Series 3, Series 5, Series 7, X3, X5, X6 Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice","specialist tools",106.00,,https://www.specialisttools.com.au/products/govoni-timing-tool-pin-set-suitable-for-bmw-2-0-3-0-litre,https://www.specialisttools.com.au/cdn/shop/products/57_3115deaa-f8e7-4130-8080-67c379ebebe0.jpg?v=1590053908
260,"Timing Tool Set Suitable For BMW, Land Rover, MG, Rover Govoni","Timing Tool Set Suitable For BMW, Land Rover, MG, Rover GO742 Diesel engines 2.0, 2.5, 3.0 BMW Series 3, Series 5, Series 1, X3,7 Series, X5,X6 Land Rover Freelander, Range Rover MG  ZT/ZT-T, Rover 75 Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked","specialist tools",371.00,,https://www.specialisttools.com.au/products/govoni-timing-tool-set-for-bmw-land-rover-mg-rover,https://www.specialisttools.com.au/cdn/shop/products/57_0869e1e0-d7b4-4c8b-b857-7d6213d9278c.jpg?v=1590053909
261,"Diesel Injector Removal Vibration Tool Set Govoni Italian Quality","Govoni Universal Injector Removal Vibration Tool Set - Ultimate Seized Injector Removal - GO490 Excellent support tool set for tools used to remove seized injectors. Fully remove the injector from its recess without damaging the cylinder head and without breaking the injector. Removes highly-seized injectors due to coking and rust. When this tool is used, it acts directly on the removal tie rod, which is dynamically coupled with the injector, through vibrations and pulse. Some of these tools can be seen in operation on youtube.com. Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@responsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help - We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools","1,136.00",,https://www.specialisttools.com.au/products/govoni-universal-injector-removial-vibration-tool,https://www.specialisttools.com.au/cdn/shop/products/57_565e5a19-7e51-4acf-ad02-d6c46401f90d.jpg?v=1590629058
262,"Hollow Cylinder Ram Mechadraulic 12 Ton to Remove Seized Injectors Gov","Govoni Mechadraulic Cylinder 12 Ton GO1010 Hand operated hydraulic cylinder to be used with injector removal tools and for many other operations. Its small size allows application directly on the vehicle, and it does not require a pump or air hoses. The screw thread is operated with a spanner or socket. Stroke: 8 mm Dimensions: Ø 80x55 mm Driving torque: 56Nm Weight: 2.5 Kg Hole: Ø 21.5 Use temperature: -10°C to + 65°C. These tools can be seen in operation on youtube.com Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@reonsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools",825.00,,https://www.specialisttools.com.au/products/govoni-mechadraulic-12-ton-hollow-cylinder-ram-remove-seized-injectors-etc,https://www.specialisttools.com.au/cdn/shop/products/57_01296a6d-29c2-4f14-b586-57fbca595f4d.jpg?v=1596856526
